date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:52	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-673403e1-6190cb615195229b;gz%22	https://tamubali.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:53	15073/15073	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ae1-6729eb61-b48fbed8489b124f;gz%22	https://tamubali.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.25.4	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min401f.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:53	17657/17657	---M-Z	200	added ('OK')	application/x-javascript	etag:%2244f9-6729eb64-c3a2e371a48a5e2f;gz%22	https://tamubali.com/wp-content/plugins/elementor-pro/assets/js/page-transitions.min.js?ver=3.25.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor-pro/assets/js/page-transitions.min7ed1.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:53	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2021%20Nov%202024%2003:00:51%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/budia/Downloads/Music/pawiwahan/www.googletagmanager.com/gtm.445445.delayed	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:53	1113/1113	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:00:51%20GMT	https://tamubali.com/wp-content/uploads/2022/06/Logo-muter-100x100.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2022/06/Logo-muter-100x100.png	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:54	5232/5232	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:00:51%20GMT	https://tamubali.com/wp-content/uploads/2022/06/Logo-muter.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2022/06/Logo-muter.png	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:54	6125/6125	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:00:52%20GMT	https://tamubali.com/wp-content/uploads/2024/03/MEMPELAI-PRIA.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2024/03/MEMPELAI-PRIA.png	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:54	249730/249730	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202024%2003:00:52%20GMT	https://tamubali.com/wp-content/uploads/2024/10/90S_2615.jpg	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2024/10/90S_2615.jpg	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:54	7604/7604	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:00:52%20GMT	https://tamubali.com/wp-content/uploads/2024/04/MEMPELAI-PRIA-2.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2024/04/MEMPELAI-PRIA-2.png	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:55	162372/162372	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202024%2003:00:52%20GMT	https://tamubali.com/wp-content/uploads/2024/10/90S_2586.jpg	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2024/10/90S_2586.jpg	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:55	121296/121296	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202024%2003:00:53%20GMT	https://tamubali.com/wp-content/uploads/2024/10/90S_2822.jpg	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2024/10/90S_2822.jpg	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:55	138292/138292	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202024%2003:00:53%20GMT	https://tamubali.com/wp-content/uploads/2024/10/90S_2530.jpg	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2024/10/90S_2530.jpg	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:55	169210/169210	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202024%2003:00:53%20GMT	https://tamubali.com/wp-content/uploads/2024/10/90S_2517.jpg	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2024/10/90S_2517.jpg	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:56	114230/114230	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202024%2003:00:53%20GMT	https://tamubali.com/wp-content/uploads/2024/10/90S_2578.jpg	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2024/10/90S_2578.jpg	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:56	164015/164015	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202024%2003:00:53%20GMT	https://tamubali.com/wp-content/uploads/2024/10/90S_2576.jpg	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2024/10/90S_2576.jpg	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:56	3171/3171	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:00:54%20GMT	https://tamubali.com/wp-content/uploads/2022/11/quotes-01.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2022/11/quotes-01.png	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:56	2285/2285	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:00:54%20GMT	https://tamubali.com/wp-content/uploads/2022/11/logo-panjenag.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/2022/11/logo-panjenag.png	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:56	6466/6466	---M-Z	200	added ('OK')	text/css	etag:%221942-6710bf3e-3f7d2e4ef9fd1d49;gz%22	https://tamubali.com/wp-content/plugins/dynamic-content-for-elementor/assets/css/style.min.css?ver=3.0.16	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/dynamic-content-for-elementor/assets/css/style.min952b.css	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:57	1234/1234	---M-Z	200	added ('OK')	text/css	etag:%224d2-6710bf3e-2912408f7f8ae492;gz%22	https://tamubali.com/wp-content/plugins/dynamic-content-for-elementor/assets/css/dynamic-visibility.min.css?ver=3.0.16	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/dynamic-content-for-elementor/assets/css/dynamic-visibility.min952b.css	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:57	639/639	---M-Z	200	added ('OK')	text/css	etag:%2227f-6729eb64-b91289ad568a6ecc;gz%22	https://tamubali.com/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min.css?ver=3.25.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min7ed1.css	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:57	15347/15347	---M-Z	200	added ('OK')	application/x-javascript	etag:%223bf3-6729eb61-f623c969cbed650a;gz%22	https://tamubali.com/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:58	177008/177008	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2003:00:55%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/?post_id=50665&comments=18&get=100&order=DESC	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/index1d28.html	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:58	140569/140569	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222519-6715bb61-d30148c748a87d8f;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/assets/js/wdp-swiper.min.js	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/assets/js/wdp-swiper.min.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:58	14106/14106	---M-Z	200	added ('OK')	application/x-javascript	etag:%22371a-6715bb61-cbc7072f4a2f44cc;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/assets/js/qr-code.js	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/assets/js/qr-code.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:58	2931/2931	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b73-6715bb61-5450dc56af94678a;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/assets/js/exad-scripts.min.js?ver=3.1.11.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/assets/js/exad-scripts.min2ee1.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:58	65614/65614	---MCZ	200	added ('OK')	application/javascript	etag:W/%221004e-b0a374I2LACaLivENWf2Hxl7ijc%22	https://unpkg.com/qr-code-styling@1.5.0/lib/qr-code-styling.js	C:/Users/budia/Downloads/Music/pawiwahan/unpkg.com/qr-code-styling@1.5.0/lib/qr-code-styling.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:59	33393/33393	---M-Z	200	added ('OK')	application/x-javascript	etag:%228271-6715bb61-b1b74a2d2d96ba7c;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//js/cui_script.js?ver=1.0.0	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/js/cui_script8a54.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:59	935844/935844	---M-Z	200	added ('OK')	application/javascript	etag:%2260be43f0-50d9a%22	https://cdnjs.cloudflare.com/ajax/libs/xlsx/0.17.0/xlsx.full.min.js	C:/Users/budia/Downloads/Music/pawiwahan/cdnjs.cloudflare.com/ajax/libs/xlsx/0.17.0/xlsx.full.min.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:59	13120/13120	---M-Z	200	added ('OK')	application/x-javascript	etag:%223340-6715bb61-9cc859623bfe1383;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//js/libs/jquery.jPages.min.js?ver=0.7	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/js/libs/jquery.jPages.minac14.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:00:59	5021/5021	---M-Z	200	added ('OK')	application/x-javascript	etag:%22139d-6715bb61-bcee9dbee090b12b;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//js/libs/jquery.textareaCounter.js?ver=2.0	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/js/libs/jquery.textareaCounterd5f7.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:00	2162/2162	---M-Z	200	added ('OK')	application/x-javascript	etag:%22872-6715bb61-fbf4c36392fc9edf;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//js/libs/jquery.placeholder.min.js?ver=2.0.7	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/js/libs/jquery.placeholder.min5d0a.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:00	3188/3188	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c74-6715bb61-f8bf61c625c39b7a;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//js/libs/autosize.min.js?ver=1.14	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/js/libs/autosize.mind50e.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:00	2817/2817	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b01-6710bf56-ed27c17304977fe1;gz%22	https://tamubali.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=3.1.1	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.minb12b.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:00	4807/4807	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212c7-6710bf3a-cc95852905d25da6;gz%22	https://tamubali.com/wp-content/plugins/jetformbuilder/modules/jet-plugins/assets/build/index.js?ver=1.0.0	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/jetformbuilder/modules/jet-plugins/assets/build/index8a54.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:01	14452/14452	---M-Z	200	added ('OK')	application/x-javascript	etag:%223874-6710bf4f-4b2d291515572c7c;gz%22	https://tamubali.com/wp-content/plugins/jet-elements/assets/js/lib/anime-js/anime.min.js?ver=2.2.0	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/jet-elements/assets/js/lib/anime-js/anime.min3601.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:01	35468/35468	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a8c-6710bf52-29c672d6913b9092;gz%22	https://tamubali.com/wp-content/plugins/jet-popup/assets/js/jet-popup-frontend.js?ver=2.0.6	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/jet-popup/assets/js/jet-popup-frontend1717.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:01	2859/2859	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b2b-6729eb64-6bc0949f136ab04b;gz%22	https://tamubali.com/wp-content/plugins/elementor-pro/assets//lib/instant-page/instant-page.min.js?ver=3.25.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor-pro/assets/lib/instant-page/instant-page.min7ed1.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:01	40/40	---M--	200	added ('OK')	application/x-javascript	etag:%2228-6722f31a-e5ecd81113f3f5ff;;;%22	https://tamubali.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=3.3.1	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script3d36.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:01	137541/137541	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221945-6722f31a-6d3208e3d2705a6d;gz%22	https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.3.1	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts3d36.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:02	8786/8786	---M-Z	200	added ('OK')	application/x-javascript	etag:%222252-672b0a9a-60f7071c6d0b2df9;gz%22	https://tamubali.com/wp-content/plugins/conditional-fields-for-elementor-form/assets/js/cfef_logic_frontend.min.js?ver=1.3.3	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/conditional-fields-for-elementor-form/assets/js/cfef_logic_frontend.min3ba1.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:02	6263/6263	---M-Z	200	added ('OK')	application/x-javascript	etag:%221877-6729eb64-b011e132943d7543;gz%22	https://tamubali.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.25.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min7ed1.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:02	5252/5252	---M-Z	200	added ('OK')	application/x-javascript	etag:%221484-6729eb61-bde63223cb5d0341;gz%22	https://tamubali.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.25.4	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min401f.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:02	54824/54824	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d628-6729eb61-1712b5f246be7398;gz%22	https://tamubali.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.25.4	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor/assets/js/frontend-modules.min401f.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:02	4776/4776	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212a8-673403e1-2cb702cc397e9024;gz%22	https://tamubali.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:03	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-673403e1-e0f56cd4b673b58e;gz%22	https://tamubali.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-includes/js/dist/i18n.minc33c.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:03	24914/24914	---M-Z	200	added ('OK')	application/x-javascript	etag:%226152-6729eb64-16e71f9e265c4a9f;gz%22	https://tamubali.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.25.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor-pro/assets/js/frontend.min7ed1.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:03	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-673403e1-5119dc00c2264c1a;gz%22	https://tamubali.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:03	44112/44112	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ac50-6729eb61-24f4a03cb66c99be;gz%22	https://tamubali.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.4	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor/assets/js/frontend.min401f.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:03	42908/42908	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a79c-6729eb64-6041fae257788bd4;gz%22	https://tamubali.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.25.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min7ed1.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:04	241238/241238	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ae56-6715bb61-9cc1eaec2e789c14;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/assets/js/modules/bdt-uikit.js?ver=3.15.1	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/assets/js/modules/bdt-uikit5829.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:04	18625/18625	---M-Z	200	added ('OK')	application/x-javascript	etag:%2248c1-6710bf4f-9b0c29c4d2e04b57;gz%22	https://tamubali.com/wp-content/plugins/jet-elements/assets/js/lib/waypoints/waypoints.js?ver=4.0.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/jet-elements/assets/js/lib/waypoints/waypoints05da.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:04	79417/79417	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213639-6710bf4f-ff7e4123cecadad0;gz%22	https://tamubali.com/wp-content/plugins/jet-elements/assets/js/jet-elements.min.js?ver=2.6.20.1	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/jet-elements/assets/js/jet-elements.min2980.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:04	9675/9675	---M-Z	200	added ('OK')	application/x-javascript	etag:%2225cb-6710bf52-d1b6dce791d4326c;gz%22	https://tamubali.com/wp-content/plugins/jet-popup/includes/elementor/assets/js/jet-popup-elementor-frontend.js?ver=2.0.6	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/jet-popup/includes/elementor/assets/js/jet-popup-elementor-frontend1717.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:05	681/681	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a9-6722f31a-8329e0e23040f43a;gz%22	https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.3.1	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min3d36.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:05	18660/18660	---M-Z	200	added ('OK')	application/x-javascript	etag:%2248e4-6722f31a-b4ff04b900db07c0;gz%22	https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.3.1	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor3d36.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:05	10992/10992	---M-Z	200	added ('OK')	application/x-javascript	etag:%222af0-6715bb61-7fdeb2bccd74f3a4;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/assets/js/wdp.min.js?ver=3.1.11.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/assets/js/wdp.min2ee1.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:05	87139/87139	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215463-6715bb61-f7897de126b73860;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/assets/js/guest-form.js?ver=3.1.11.2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/assets/js/guest-form2ee1.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:06	40063/40063	---M-Z	200	added ('OK')	application/x-javascript	etag:%229c7f-6710bf45-173c7bd17c1d3234;gz%22	https://tamubali.com/wp-content/plugins/powerpack-elements/assets/lib/tooltipster/tooltipster.min.js?ver=2.10.21	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/powerpack-elements/assets/lib/tooltipster/tooltipster.min0ee8.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:06	1540/1540	---M-Z	200	added ('OK')	application/x-javascript	etag:%22604-6710bf45-324483fbff5d8baf;gz%22	https://tamubali.com/wp-content/plugins/powerpack-elements/assets/js/min/frontend-tooltip.min.js?ver=2.10.21	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/powerpack-elements/assets/js/min/frontend-tooltip.min0ee8.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:06	64148/64148	---M-Z	200	added ('OK')	application/javascript	etag:%2261c68a7c-62f1%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.9.1/gsap.min.js	C:/Users/budia/Downloads/Music/pawiwahan/cdnjs.cloudflare.com/ajax/libs/gsap/3.9.1/gsap.min.js	(from https://tamubali.com/pawiwahan-arunda-radit3/)
11:01:07	25756/25756	---M--	200	added ('OK')	font/woff2	etag:%22649c-6710b4dc-2de26d73792850c3;;;%22	https://tamubali.com/wp-content/uploads/useanyfont/1716Trojan.woff2	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/useanyfont/1716Trojan.woff2	(from https://tamubali.com/wp-content/uploads/useanyfont/uaf.css?ver=1729595032)
11:01:07	39772/39772	---MCZ	200	added ('OK')	application/font-woff	etag:W/%229b5c-6710b4dc-eeb8a16eda22c1dd;;;%22	https://tamubali.com/wp-content/uploads/useanyfont/1716Trojan.woff	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/uploads/useanyfont/1716Trojan.woff	(from https://tamubali.com/wp-content/uploads/useanyfont/uaf.css?ver=1729595032)
11:01:07	91109/91109	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:01:04%20GMT	https://tamubali.com/wp-content/plugins/jet-elements/assets/images/dummy-map.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/jet-elements/assets/images/dummy-map.png	(from https://tamubali.com/wp-content/plugins/jet-elements/assets/css/jet-elements.css?ver=2.6.20.1)
11:01:08	8352/8352	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220a0-6715bb61-942e1b6802b1e69f;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/fonts/cuifont.eot?i08r8g	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/css/fonts/cuifont7137.eot	(from https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
11:01:08	8184/8184	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221ff8-6715bb61-4f2b94d6f6f5ef76;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/fonts/cuifont.ttf?i08r8g	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/css/fonts/cuifont7137.ttf	(from https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
11:01:08	8260/8260	---MCZ	200	added ('OK')	application/font-woff	etag:W/%222044-6715bb61-c620d21d1457b34;;;%22	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/fonts/cuifont.woff?i08r8g	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/css/fonts/cuifont7137.woff	(from https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
11:01:08	28388/28388	---M-Z	200	added ('OK')	image/svg+xml	etag:%226ee4-6715bb61-5de040160c863c20;gz%22	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/fonts/cuifont.svg?i08r8g	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/css/fonts/cuifont7137.svg	(from https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
